,title,publisher,date,url,texts
59,LG전자의 스마트 스피커에 네이버 AI '클로바' 탑재...LG·네이버 협력 후 첫 제품 선보여,녹색경제신문,2017.11.19.,http://www.greened.kr/news/articleView.html?idxno=40178,NA
60,"LG전자, 네이버 클로바 적용한 AI스피커 출시",아시아타임즈,2017.11.19.,http://www.asiatime.co.kr/news/articleView.html?idxno=159224,NA
61,"LG전자, 네이버와 손잡고 AI 영향력 넓힌다",브릿지경제,2017.11.19.,http://www.viva100.com/main/view.php?key=20171119010007041,NA
62,"LG전자 AI 스피커 '씽큐 허브', 네이버 AI '클로바'와 만났다",메트로신문,2017.11.19.,http://www.metroseoul.co.kr/news/newsview?newscd=2017111900083,NA
63,"LG, 네이버 AI 플랫폼 '클로바' 탑재된 '씽큐 허브' 출시",뉴시스,2017.11.19.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008295266,"【서울=뉴시스】LG전자는 19일 네이버의 인공지능 플랫폼 '클로바(Clova)'를 탑재한 인공지능 스피커 '씽큐 허브'를 선보였다. 양사가 올초 인공지능 분야에서 협력하기로 발표한 후 처음 내놓은 성과물이다. (사진=LG전자 제공) photo@newsis.com【서울=뉴시스】최현 기자 = LG전자가 국내 최대 IT기업 네이버와 손잡고 미래성장동력인 인공지능(AI)에 가속도를 내고 있다. LG전자는 19일 네이버의 인공지능 플랫폼 '클로바(Clova)'를 탑재한 인공지능 스피커 '씽큐 허브'를 선보였다. 양사가 올초 인공지능 분야에서 협력하기로 발표한 후 처음 내놓은 성과물이다. 앞서 LG전자가 지난 4월 선보인 '씽큐 허브'는 LG전자가 자체 개발한 음성인식 인공지능 플랫폼을 탑재했다. 사용자와 대화하며 집안 가전제품의 상태를 확인해서 알려주고 동작을 제어하는 기능을 갖췄다. 이번 신제품은 음악, 교통, 지역, 생활정보, 번역, 영어대화, 뉴스, 검색, 팟캐스트 등 네이버 '클로바'가 제공하는 다양한 인공지능 서비스를 더했다. 이에 따라 '씽큐 허브'는 가전 모니터링 및 제어에 특화된 인공지능 허브기기 역할과 클로바의 폭 넓은 AI 서비스 제공이 모두 가능하게 됐다. 또 씽큐 허브는 네이버 클로바가 탑재된 다른 기기들과는 달리, 연동된 가전제품들을 관리할 수 있도록 알림 서비스를 제공한다. 현재 냉장고 문이 열려있다고 말해주거나, 에어컨이나 공기청정기의 필터 교체, 세탁기의 통 세척 시기 등을 스스로 알려준다. AI 스피커와 연동하는 제품은 ▲냉장고, 세탁기, 건조기, 에어컨, 공기청정기, 로봇청소기, 오븐 등 LG전자 가전 7종 ▲스마트 전구, 스마트 플러그 등 IoT(사물인터넷) 기기 2종이며, 지속 확대될 예정이다. 특히 음성인식이 가능한 기존 '씽큐 허브'를 사용하고 있는 사용자는 제품의 펌웨어를 업데이트하면 신제품을 구입한 것과 같은 효과를 누릴 수 있다. LG전자는 전국 100여개 LG베스트샵 매장에 '씽큐 허브' 신제품을 선보인 후, 이달 말까지 베스트샵 전 매장으로 판매를 확대할 예정이다. 가격은 판매가 기준 24만9000원이다. 씽큐 허브 구매자에게는 스마트 전구 및 스마트 플러그가 함께 제공된다. 양사는 올해 초 파트너십을 맺고 양사의 인공지능 기술 역량을 결합한 새로운 기기와 서비스를 발굴하는 데 주력해 왔다. 씽큐 허브 외에도 네이버 클로바를 활용한 다양한 인공지능 기기와 서비스를 지속 개발할 예정이다. LG전자는 ▲오픈 파트너십 ▲오픈 플랫폼 ▲오픈 커넥티비티 등 3대 개방형 전략을 기반으로 인공지능 스마트홈 생태계를 확장하고 있다. 이를 위한 일환으로 IT, 통신 등 다양한 분야의 국내외 기업들과 파트너십을 구축해왔다.  지난해부터 세계 최대 전자상거래회사 미국 아마존, 올해엔 글로벌 최대 IT 기업 구글과 손잡고 AI를 활용한 스마트홈 분야에서 협력하고 있다. 2015년부터는 SK텔레콤, KT, LG유플러스 등 국내 통신 3사와도 협업하고 있다. 또 LG전자는 3대 개방형 전략 하에 주요 생활가전에 다양한 AI 플랫폼을 연동시키고 있다. LG 스마트가전과 연동되는 AI 플랫폼은 LG전자가 독자 개발한 플랫폼 외에도 구글 어시스턴트, 아마존 알렉사, 네이버 클로바 등으로 늘어났다. 류혜정 LG전자 H&A스마트솔루션BD담당 상무는 ""다양한 분야의 국내외 기업들과 탄탄한 파트너십을 구축해 고객의 관점에서 진정한 인공지능 스마트홈을 구현해 나갈 것""이라고 강조했다. forgetmenot@newsis.com▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 ▶ 네이버 채널에서 뉴시스를 구독해주세요"
64,"LG전자, 네이버 AI ‘클로바’ 탑재…LG가전 잇는 신제품 ‘씽큐 허브’ 출시",스포츠서울,2017.11.19.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=468&aid=0000322798,"LG전자는 네이버 인공지능 플랫폼 클로바를 탑재한 AI 스피커 ‘씽큐 허브’를 출시했다. 올해 초 LG전자와 네이버 간 AI 분야에서 협력하기로 한 후 처음 선보인 성과물이다. 제공 | LG전자[스포츠서울 김민규기자]네이버의 인공지능(AI) 플랫폼 ‘클로바(Clova)’가 LG전자의 가전제품을 하나로 이으며 생태계 확장에 속도를 내고 있다. LG전자는 향후 클로바를 탑재한 AI 기기 추가개발에도 박차를 가할 방침이다.  19일 LG전자에 따르면 클로바를 탑재한 AI 스피커 ‘씽큐 허브’를 출시했다. 올해 초 LG전자와 네이버 간 AI 분야에서 협력하기로 한 후 처음 선보인 성과물이다. 이에 앞서 LG전자가 지난 4월 선보인 기존 ‘씽큐 허브’는 LG전자에서 자체 개발한 음성인식 AI 플랫폼을 탑재했다. 사용자와 대화하며 집안 가전제품의 상태를 확인해서 알려주고 동작을 제어하는 기능을 갖췄다. 여기에 이번 신제품에는 네이버 클로바를 탑재하면서 음악과 교통, 지역, 생활정보, 번역, 영어대화, 뉴스, 검색, 팟캐스트 등 클로바가 제공하는 다양한 AI 서비스가 더해졌다. 이에 따라 씽큐 허브는 가전 모니터링 및 제어에 특화된 인공지능 허브기기 역할과 클로바의 폭 넓은 AI 서비스 제공이 가능하게 됐다. 또한 씽큐 허브는 연동된 가전제품들을 관리할 수 있도록 알림 서비스를 제공한다. AI 스피커와 연동하는 제품은 ▲냉장고, 세탁기, 건조기, 에어컨, 공기청정기, 로봇청소기, 오븐 등 LG전자 가전 7종 ▲스마트 전구, 스마트 플러그 등 사물인터넷(IoT) 기기 2종이며, 지속 확대해 나갈 예정이다.특히 음성인식이 가능한 기존에 씽큐 허브를 사용하고 있는 사용자는 제품의 펌웨어를 업데이트하면 신제품을 구입한 것과 같은 효과를 누릴 수 있다. 가격은 판매가 기준 24만9000원이다. 양사는 올해 초 파트너십을 맺고 양사의 인공지능 기술 역량을 결합한 새로운 기기와 서비스를 발굴하는 데 주력해 왔다. 류혜정 LG전자 H&A스마트솔루션BD담당 상무는 “다양한 분야의 국내외 기업들과 탄탄한 파트너십을 구축해 고객의 관점에서 진정한 인공지능 스마트홈을 구현해 나갈 것”이라고 강조했다. kmg@sportsseoul.com▶스포츠서울 공식 페이스북▶팟캐스트 '스포츠서울 야구 X파일'▶스포츠서울 공식 유튜브 채널[기사제보 news@sportsseoul.com]  Copyright ⓒ 스포츠서울&sportsseoul.com"
65,네이버 '클로바' 품은 LG전자 AI 스피커 '씽큐 허브',더 기어,2017.11.20.,http://thegear.co.kr/15434,NA
66,[Tech&]네이버 ‘클로바’와 만난 LG전자 AI스피커 ‘씽큐 허브’,동아일보,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=020&aid=0003109313,"[동아일보]LG전자는 네이버의 인공지능 플랫폼 ‘클로바(Clova)’를 탑재한 인공지능 스피커 ‘씽큐 허브(ThinQ Hub)’를 선보였다. 양사가 올해 초 인공지능 분야에서 협력하기로 발표한 후 처음 내놓은 성과물이다. 앞서 LG전자가 지난 4월 선보인 ‘씽큐 허브’는 LG전자가 자체 개발한 독자 인공지능 플랫폼을 탑재했다. 사용자와 대화하며 집안의 가전제품의 상태를 확인해서 알려주고 동작을 제어하는 기능이 뛰어나다.이번 신제품은 생활정보, 음악, 지도, 뉴스, 검색, 번역 등 네이버 ‘클로바’가 제공하는 인공지능 서비스를 더했다. 이에 따라 ‘씽큐 허브’는 ▲가전 모니터링 및 제어에 특화된 인공지능 허브기기로서의 역할과 ▲‘클로바’의 폭 넓은 인공지능 서비스 제공이 모두 가능하게 됐다.기존 ‘씽큐 허브’를 사용하고 있는 사용자는 제품의 펌웨어(Firmware)를 업데이트하면 신제품을 구입한 것과 같은 효과를 누릴 수 있다.LG전자는 전국 100여 개 LG베스트샵 매장에 ‘씽큐 허브’ 신제품을 선보인 후, 이달 말까지 베스트샵 全 매장으로 판매를 확대할 예정이다. 가격은 판매가 기준 24만 9천원. LG전자는 ‘씽큐 허브’ 구매자에게 스마트 전구, 스마트 플러그도 증정한다.  ■ 말 한 마디로 손쉽게 집안 가전 제어 사용자는 말 한 마디로 손쉽게 집 안의 주요 가전제품의 상태를 확인하고 동작을 제어할 수 있다. 예를 들어 사용자가 ‘씽큐 허브’에 “하이 LG”라고 말하고 “에어컨 켜줘”라고 하면 ‘씽큐 허브’가 에어컨을 작동시킨다. 또 “더 시원하게 해줘” 혹은 “에어컨 약풍으로 해줘”라고 하면 에어컨의 희망온도와 바람 세기도 손쉽게 조절할 수 있다. 또 사용자는 “세탁 언제 끝나?”라고 말해 남은 세탁 시간을 확인하거나, “에어컨 지금 몇 도야”라고 물어 “현재 온도 26도, 희망 온도 30도입니다” 등 가전이 동작하고 있는 상태를 확인할 수 있다. ‘씽큐 허브’는 현재 냉장고, 세탁기, 에어컨, 로봇청소기, 공기청정기, 광파오븐, 건조기 등 무선랜(Wi-Fi) 기능이 탑재된 LG전자의 주요 가전제품 7종과 스마트 전구(모델명 ILC60), 스마트 플러그(모델명: ESP-700Z) 등 IoT 기기 2종과 연동된다. LG전자 연동되는 제품 종류를 지속 확대할 계획이다. 또 ‘씽큐 허브’는 네이버 ‘클로바’가 탑재된 다른 기기들과는 달리, 연동된 가전제품들을 제어하고 관리할 수 있도록 알림 서비스를 제공한다. 현재 냉장고 문이 열려있다고 말해주거나, 에어컨이나 공기청정기의 필터 교체, 세탁기의 통 세척 시기 등을 스스로 알려준다.■ 뉴스, 환율, 지도, 번역… 네이버 ‘클로바’의 AI 서비스씽큐 허브는 생활정보, 음악, 지도, 뉴스, 검색, 번역 등 네이버 ‘클로바’가 제공하는 인공지능 서비스를 모두 제공한다. 사용자가 “하이 LG, 근처 맛집 찾아줘!”라고 말하면 ‘씽큐 허브’가 주변 맛집의 상호와 연락처를 화면과 음성으로 알려준다. “지금 강남역까지 얼마나 걸려?”라고 물으면 현재 위치에서 강남역까지의 거리 및 경로, 예상 소요 시간을 말해준다. 또 사용자는 날씨, 환율 등 생활정보도 음성만으로 편리하게 확인할 수 있다. “하이 LG, 1달러가 지금 얼마야?”라고 말하면 씽큐 허브가 현재 환율을 화면과 음성으로 알려준다.  ■ 네이버 뮤직도 고품질 음향으로 감상 씽큐 허브는 프리미엄 포터블 스피커 수준인 20W(와트)의 뛰어난 출력도 갖춰 스피커로서도 손색이 없다. 12W 우퍼 스피커, 8W 트위터 스피커, 20W D-앰프를 지원해 고음질로 음악을 감상할 수 있다. 또 원통형 기기이기 때문에 360도 전 방향으로 음악을 들려주는 점도 장점이다. 사용자는 간단한 음성만으로 ‘네이버 뮤직’이 제공하는 음원을 스트리밍으로 감상할 수 있다. “하이 LG, 로맨틱한 음악 틀어줘”라고 말하면 네이버 클로바가 제안하는 음악들을 들을 수 있다. 블루투스를 이용해 스마트폰 또는 태블릿에 저장되어 있는 음원을 즐기는 것도 가능하다. 음악이 재생되는 동안에도 음악 정지 등을 음성으로 명령할 수 있는 것도 ‘씽큐 허브’의 장점이다.  ■ ‘인공지능 스마트홈’ 기반 넓히는 LG전자LG전자는 ▲오픈 파트너십(Open Partnership) ▲오픈 플랫폼(Open Platform) ▲오픈 커넥티비티(Open Connectivity) 등 3대 개방형 전략을 기반으로 인공지능 스마트홈 생태계를 확장하고 있다. LG전자는 IT, 통신 등 다양한 분야의 국내외 기업들과 파트너십을 구축해왔다. 지난 해부터 세계 최대 전자상거래회사 美 아마존(Amazon), 올해엔 글로벌 최대 IT 기업 구글(Google)과 손을 잡고 AI를 활용한 스마트홈 분야에서 협력하고 있다. 2015년부터는 SK텔레콤, KT, LG유플러스 등 국내 통신 3사와도 협업하고 있다. 네이버와는 올해 초 파트너십을 맺고 양사의 인공지능 기술 역량을 결합한 새로운 기기와 서비스를 발굴하는 데 주력해 왔다. 양사는 ‘씽큐 허브’ 외에도 네이버 ‘클로바’를 활용한 다양한 인공지능 기기와 서비스를 지속 개발할 예정이다. 또 LG전자는 주요 생활가전에 다양한 인공지능 플랫폼을 연동시키고 있다. LG 스마트가전과 연동되는 인공지능 플랫폼은 LG전자가 독자 개발한 플랫폼 외에도 ‘구글 어시스턴트(Google Assistant)’, 아마존 ‘알렉사(Alexa)’, 네이버 ‘클로바’ 등으로 늘어났다. ▶ 동아일보 단독 / 동아일보 공식 페이스북▶ 핫한 경제 이슈와 재테크 방법 총집결(클릭!)ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
67,네이버 콘텐츠를 LG AI스피커로 즐긴다,스포츠동아,2017.11.20.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=382&aid=0000607823,"AI스피커 ‘씽큐 허브’.LG 씽큐허브, 네이버 클로바 서비스 추가 새 모델 출시올해 초 제휴 이후 첫 성과…삼성전자-카카오 대응 관심 올해 초 인공지능(AI) 부문에서 손을 잡아 업계의 주목을 받은 LG전자와 네이버의 첫 제휴  성과물이 나왔다. LG전자는 네이버의 AI플랫폼 ‘클로바’를 적용한 AI스피커 ‘씽큐 허브’를 19일 공개했다. 4월 출시한 씽큐 허브는 LG전자가 자체 개발한 음성인식 AI플랫폼을 탑재해 대화를 통해 집안 가전제품의 상태를 알려주고, 동작을 제어할 수 있도록 해준다.  이번 신제품은 여기에 음악, 교통, 지역, 생활정보, 번역, 영어대화, 뉴스, 검색, 팟캐스트 등 네이버 클로바가 제공하는 다양한 서비스를 추가했다. 예를 들어 “하이 LG, 근처 맛집 찾아줘”라고 말하면 주변 맛집의 상호와 연락처를 화면과 음성으로 알려준다. 음성지시로  네이버 뮤직이 제공하는 음원을 스트리밍으로 감상할 수도 있다.  새 씽큐 허브는 LG베스트샵 매장에서 만날 수 있고, 가격은 판매가 기준 24만9000원. 구매자에게 스마트 전구 및 스마트 플러그를 함께 제공한다. 기존 씽큐 허브를 사용하고 있는 고객은 제품 펌웨어를 업데이트해 새로운 기능을 사용할 수 있다.  LG전자는 향후 더욱 다양한 협력관계를 통해 AI서비스를 빠르게 확대할 방침이다. 네이버와는 씽큐 허브 외에도 클로바를 활용한 다양한 AI 기기와 서비스를 지속 개발할 계획이다. LG전자는 현재 네이버를 포함해 국내외의 다양한 분야 기업들과 파트너십을 구축하고 있다. 지난해에는 미국 아마존과, 올해엔 구글과 손을 잡고 AI를 활용한 스마트홈 분야에서 협력하고 있다. 이번 신제품 출시로 LG 스마트가전과 연동되는 AI플랫폼은 LG전자가 독자 개발한 플랫폼 외에 ‘구글 어시스턴트’, ‘알렉사’, ‘클로바’ 등으로 늘어났다.  LG전자와 네이버의 경우처럼 AI 서비스 경쟁을 위한 기업들의 합종연횡은 더욱 가속화 될 것으로 보인다. 특히 두 기업과 경쟁 관계인 삼성전자와 카카오의 협업에 대한 관심이 커지고 있다. 삼성전자와 카카오는 10월 스마트 가전 서비스 구현을 골자로 한 양해각서(MOU)를 체결했다.김명근 기자 dionys@donga.com ▶ 스포츠동아 페이스북 / 무료 인기만화 보기▶ 매주 화금, 청춘 웹드라마 '커피앤러브'- Copyrights ⓒ 스포츠동아(http://sports.donga.com) 무단 전재 및 재배포 금지 -"
68,"LG전자·네이버, 첫 인공지능 합작품 '씽큐 허브' 출시",데이터넷,2017.11.20.,http://www.datanet.co.kr/news/articleView.html?idxno=116936,NA
69,[생활정보] AI 스피커 ‘카카오미니’ ‘네이버 프렌즈’ 간단한 명령은 척척…“귀여우니 봐줄게”,매경이코노미,2017.11.20.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=024&aid=0000057815,"카카오와 네이버가 선보인 인공지능(AI) 스피커 인기가 심상치 않다. 지난 10월 네이버가 자회사 라인과 함께 내놓은 ‘프렌즈’는 23시간 만에 1만대 이상이 판매됐다. 카카오가 내놓은 ‘카카오미니’ 역시 10월 예약 판매에서 3000대가 완판됐다. 11월 7일 정식 판매에서도 준비된 수량 1만5000대가 9분 만에 모두 동났다. ‘카카오미니와 프렌즈가 뭐길래 이렇게 관심을 받을까’ 하는 호기심에 두 스피커를 직접 사용해봤다. AI 스피커 ‘카카오톡미니’와 ‘프렌즈’를 이용하는 모습.  ▶외관부터 눈길 끌어 ▷날씨·뉴스 듣기는 안성맞춤 ‘귀엽다.’카카오미니와 프렌즈를 보고 가장 먼저 든 생각이다. SKT ‘누구’나 KT ‘기가지니’ 등 먼저 시장에 나온 AI 스피커는 주변에서 흔히 볼 수 있는 일반 가전제품과 별반 다르지 않다. 반면 카카오미니와 프렌즈는 캐릭터를 활용한 디자인 덕에 인테리어 소품으로도 활용할 수 있겠다. 특히 카카오프렌즈나 라인프렌즈 ‘덕후(마니아)’라면 충분히 ‘심쿵(심장이 ‘쿵’ 할 만큼 설레다)’할 만하다.외관을 살펴보고 나서 스피커 전원을 켜니 전용 앱을 설치하라는 안내문이 나온다. 카카오미니는 ‘헤이카카오’ 앱을, 프렌즈는 ‘네이버 클로바’ 앱을 설치해야 이용할 수 있다. 앱스토어에서 둘을 내려받고 스피커와 연결했다.준비를 마쳤으니 이젠 말을 걸 차례. 무슨 말을 해볼까. 어색할 땐 날씨 얘기가 최고다. “오늘 날씨 어때” 하니 두 제품 모두 “현재 맑고 기온은 4도입니다. 오전에는 맑고 오후엔 구름이 약간 있겠습니다” “최저기온은 어제보다 9도 낮은 3도이고 최고기온은 1도 낮은 16도로 낮에는 포근할 것 같아요”라며 일기예보를 들려준다. 다음으로 “오늘 뉴스”라고 하니 주요 뉴스를 들려준다. 아침에 출근 준비를 하며 듣기에 안성맞춤일 듯.이런저런 기능을 쓰다 보니 문득 궁금해졌다. 시끄러운 곳에서도 내 말을 제대로 알아들을까. TV 전원을 켜고 볼륨을 높였다. 소음이 있는 상태에서 다시 한 번 날씨와 뉴스 등을 물어보자 이번에도 척척 알아듣고 기능을 수행한다.다음으론 노래를 틀어달라고 해봤다. 카카오미니는 아이유가 부른 ‘밤편지’를, 프렌즈는 하이라이트가 부른 ‘Calling You’를 들려준다. “노래 제목 뭐야”라고 하자 대답도 정확하게 한다. 노래가 마음에 들어 “이 노래 제목 카톡으로 보내줘”라고 말한 뒤 카카오톡을 확인해봤다. ‘아이유 밤편지’라고 써 있을 거라 예상했는데 ‘이 노래 제목’이란 내용의 카톡이 와 있다. 아직 말을 곧이곧대로 알아듣는 것만 가능한 것 같다. 프렌즈도 별반 다를 바 없다. 게다가 프렌즈는 라인과 연동이 되지도 않는다. 대신 메모를 남기면 클로바 앱에서 확인할 수 있다. “노래 제목 메모해줘”라고 하니 역시나 말 그대로 ‘노래 제목’이란 내용으로 메모를 남겨놨다.노래를 직접 불러달라는 요청도 해봤다. 그러자 프렌즈는 정말로 노래를 불러준다. 음~ 가창력이 썩 뛰어나진 않지만 깜찍한 맛은 있다. 카카오미니는 자신이 없는지 “친구에게 부탁했어요”라며 아이돌그룹 ‘EXID’ 멤버 정화가 부른 노래를 들려준다.혹시나 하는 마음에 이번엔 “랩해봐”라고 하니 프렌즈가 “못할 줄 알았지”라며 랩을 뱉어낸다. ‘쇼미더머니’에 나갈 정도는 아니지만 그럭저럭 들어줄 만한 수준은 되는 듯. 가사도 은근히 심오하다. “인간을 모방해 태어난 나는 불완전한 존재. 사람을 이해하는 건 영원한 숙제”란다. 라임이 곁들여진 가사를 듣다 보니 없던 래퍼 본능이 생기는 것 같아 “랩 배틀하자”고 말하니 엉뚱하게도 플렌티라는 가수가 부른 노래 ‘래프(Laugh)’를 틀어준다. 큰 목소리로 또박또박 발음하며 다시 랩 대결을 요청해봤지만 매번 노래만 틀어댄다. 돌발적인 요구사항에 대처하는 것에도 아직 서툰가 보다. 카카오미니는 이번에도 친구에게 부탁했다며 또 EXID 멤버 LE가 랩하는 걸 들려줬다. 왜 이렇게 EXID를 좋아하는 건지. 대결을 하자는 말엔 아예 답조차 없다.다음으론 일상적인 대화를 시도해봤다. 마감날이라 스트레스가 쌓여 “짜증나”라고 하자 카카오미니는 “내일은 좋은 일이 있을 거예요”라고, 프렌즈는 “스트레스는 만병의 근원이라고 하던데 당신이 아플까봐 걱정돼요”라며 위로해줬다. 잠시 마음이 훈훈해지는 것 같았지만 오래가진 못했다. “스트레스 풀려면 어떻게 해야 해”라고 이어진 질문에 둘 다 답이 없었기 때문이다.심술이 나 “바보”라고 장난을 쳐봤다. 카카오미니는 “동공지진”이라며 재치 있게 받아친다. 프렌즈는 “듣고 싶지 않아요”라며 시크하게 반응한다. “멍청이”라고 또 한 번 장난을 치니 이번에도 카카오미니는 “흑흑” 하며 귀여운 면모를 보여준다. 프렌즈는 “그런 말은 듣고 싶지 않았는데, 더 노력할게요”란다. 역시나 시크하다. 그런데 나도 ‘프렌즈 너의 그런 말은 듣고 싶지 않단다.’ ▶정보 제공·대화 능력은 비슷 ▷프렌즈는 외국어에 강해 정보 제공이나 일상 대화에선 카카오미니와 프렌즈 능력치가 얼추 비슷하지만 다른 기능에선 각자 역량이 확연하게 차이 난다.프렌즈는 외국어에 능통하다. 영어 대화도 할 수 있다. “영어 대화 시작”이라 말하면 ‘모니카’라는 인공지능이 나타나 영어로 말을 건다. 다만 한국어 대화에서와 마찬가지로 말귀를 못 알아들을 때가 종종 있다. 구어체에도 아직 익숙하지 않은 것 같다. 모니카가 하는 질문에 “Yes” 대신 “Yeah”라고 대답하면 잘 못 알아듣는다.번역도 할 줄 안다. “연필이 영어로 뭐야”라고 물어보니 곧바로 “pencil”이라 답한다. 다만 완벽한 건 아니다. 구사할 수 있는 외국어가 영어, 일본어, 중국어 등 세 가지뿐이고 한국어를 외국어로 번역하는 기능만 있다. 외국어를 한국어로 바꾸는 건 아직 못한다. 물론 외국어에 완전히 소질이 없어 보이는 카카오미니보다는 낫다. 카카오미니는 한국어 단어를 영어로 옮겨달라고 하면 “잘 못 들었어요”라며 시치미를 뗀다.대신 카카오미니는 카카오톡과 연동된다는 장점이 있다. “나건웅 기자에게 어디냐고 카톡 보내줘”라고 말하면 실제로 카카오톡으로 메시지가 전달되는 식이다. 그러나 아직 카카오톡 메시지를 읽어주는 기능은 없다. ▶총평 ▷활용도 낮아 아쉬워 카카오미니와 프렌즈 모두 단순한 명령어는 인식률이 높다. 열 번 중 아홉 번은 정확하게 이해하고 기능을 수행한다. 사람과 대화하듯 자연스럽게 말해도 알아들으니 신기하다는 생각도 든다. 날씨나 뉴스 같은 정보를 제공하는 기능도 쓸 만하다. 직접 검색을 하지 않아도 일기예보와 뉴스를 들려주니 ‘귀차니스트’ 사이에서 특히 인기가 많을 것 같다.다만 아직 스피커를 이용해 할 수 있는 게 제한적이란 점은 아쉽다. 두 제품 모두 간단한 정보 검색, 노래 감상 등을 제외하고는 딱히 쓸 만한 기능이 없다. 다행히 양 사 모두 지속적으로 기능을 추가해나갈 방침이다. 네이버 관계자는 “올해 말이나 내년 초쯤 음식 주문 기능이 추가될 예정이다. 향후에도 쇼핑과 예약 등을 할 수 있도록 업데이트하려고 한다. 라인 메신저와의 연동도 준비하고 있다”고 설명했다. 카카오 관계자도 “택시 호출, 길 안내 등 다양한 명령어를 덧붙일 계획”이라 했다.일상 대화도 아직은 부족하다. 복잡한 내용은 잘 알아듣지 못하고 한두 마디 주고받으면 대화가 끊긴다. 호기심에 달려들었다가 금세 지루해진다. 대화 내용과 관계없는 엉뚱한 말을 할 때도 있다. 복잡한 말도 찰떡같이 알아들어야 정말 사람과 대화하는 것 같을 텐데, 언제 그 수준에 도달할 수 있을는지.두 제품 모두 무선인터넷에 연결하고 스마트폰과 연동해야만 쓸 수 있다는 것도 단점이다. 카카오미니는 어댑터에도 연결해야 한다. 프렌즈는 배터리가 내장돼 최대 5시간까지 어댑터를 연결하지 않고도 쓸 수 있다. [김기진 기자  kjkim@mk.co.kr / 사진 : 윤관식 기자] [본 기사는 매경이코노미 제1933호 (2017.11.15~11.21일자) 기사입니다] ▶뉴스 이상의 무궁무진한 프리미엄 읽을거리 ▶아나운서가 직접 읽어주는 오늘의 주요 뉴스[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
70,"네이버 인공지능 플랫폼 ‘클로바’, LG전자 인공지능 스피커에 탑재",데일리한국,2017.11.20.,http://daily.hankooki.com/lpage/economy/201711/dh20171120091249138080.htm,NA
71,"""하이 엘지, TV 켜줘""…LG, 네이버 '클로바' 품고 AI 박차",울산매일신문,2017.11.20.,http://www.iusm.co.kr/news/articleView.html?idxno=774275,NA
72,"‘콘텐츠 강자’ 네이버·카카오, 제조사 업고 AI플랫폼 승기 잡았다",뉴스웨이,2017.11.20.,http://www.newsway.co.kr/view.php?tp=1&ud=2017112014223355901,NA
73,"LG전자, 네이버와 손잡고 AI 개발에 가속도",전기신문,2017.11.20.,http://www.electimes.com/article.php?aid=1511141876150086007,NA
74,"인공지능 합종연횡...네이버는 LG, 카카오는 삼성?",이코노믹리뷰,2017.11.20.,http://www.econovill.com/news/articleView.html?idxno=326805,NA
75,"LG전자, 음성인식 AI 스피커 제품 강화...이유는?",컨슈머타임스,2017.11.21.,http://www.cstimes.com/?mod=news&act=articleView&idxno=260843,NA
