,title,publisher,date,url
309,"SKT, 현대차 함께 모빌리티 스타트업 키운다",보안뉴스,2019.04.17.,http://www.boannews.com/media/view.asp?idx=78763&kind=
310,"[영상] SKT, 보이는 AI 스피커 '누구 네모' 공개",뉴스핌,2019.04.18.,http://www.newspim.com/news/view/20190418000861
311,"SKT, AI스피커로 통화를...'누구 콜' 출시",블로터언론사 선정,2019.04.07.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=293&aid=0000023881
312,"SKT, 독거 어르신 돌봄 등 사회적 가치 창출 본격 나선다..관련 업무 일자리도 창출",한국정경신문,6일 전,http://kpenews.com/View.aspx?No=31913
313,"SKT, 보이는 AI 스피커 ‘누구 네모’ 출시",공유경제신문,2019.04.18.,http://www.seconomy.kr/view.php?ud=201904181633194582798818e98b_2
314,"SKT, 현대차 함께 모빌리티 스타트업 키운다",보안뉴스,2019.04.17.,http://www.boannews.com/media/view.asp?idx=78763&kind=
315,SKT-현대차 모빌리티 스타트업 키운다,헤럴드경제,2019.04.16.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=016&aid=0001523563
316,"현대차-SKT, 모빌리티 스타트업 육성 위해 '맞손'",데일리안,2019.04.16.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002323321
317,"SKT, AI 디스플레이 스피커 시장 출사표…키즈 콘텐츠 ‘한가득’",에너지경제,2019.04.18.,http://www.ekn.kr/news/article.html?no=427279
318,"SKT, 디스플레이 탑재형 AI 스피커 '누구 네모' 출시",연합뉴스,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010770740
319,덱스터 VR콘텐츠 SKT서비스 개시…이동통신사 유통 본격화,매일경제,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=009&aid=0004341365
320,"SKT, 디스플레이 탑재형 AI 스피커 '누구 네모' 출시",연합뉴스,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010770742
321,"SKT·현대차, 모빌리티 스타트업 키운다",매일경제,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004339909
322,덱스터 VR콘텐츠 SKT서비스 개시…이동통신사 유통 본격화,매일경제,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=009&aid=0004341365
323,"SKT, 디스플레이 탑재 AI 스피커 출시…듣는 시대에서 보는 시대로",뉴스웨이,2019.04.18.,http://www.newsway.co.kr/news/view?tp=1&ud=2019041812165613915
324,`SKT 누구`로 아프리카TV 팟캐스트 듣는다,디지털타임스,2019.03.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002511884
325,"SKT-현대차, 모빌리티 스타트업 육성한다",MTN,2019.04.16.,http://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2019041609185938976
326,"SKT, '모빌리티·AI' 박차 …""세계 1위 클라우드업체가 러브콜""",아이뉴스24언론사 선정,2019.03.26.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000486217
327,"[뉴스투데이 E] SKT, 학습도우미 AI스피커 '누구 네모' 출시",뉴스투데이,2019.04.18.,http://www.news2day.co.kr/125298
328,"SKT, 5G 통신망에 양자암호통신 기술 본격 도입",G밸리뉴스,2019.03.18.,http://www.gvalley.co.kr/564483
329,"SKT 매장, 사회적 가치 높이는 'ICT 교실'로 대변신",매일일보,2019.04.14.,http://www.m-i.kr/news/articleView.html?idxno=513273
330,"[뉴스투데이 E] SKT, 학습도우미 AI스피커 '누구 네모' 출시",뉴스투데이,2019.04.18.,http://www.news2day.co.kr/125298
331,"SKT, 5G 통신망에 양자암호통신 기술 본격 도입",G밸리뉴스,2019.03.18.,http://www.gvalley.co.kr/564483
332,"[사진] 'SKT, 7인치 디스플레이 탑재한 AI스피커 누구 네모 출시'",뉴스핌,2019.04.18.,http://www.newspim.com/news/view/20190418000324
333,"SKT 매장, 사회적 가치 높이는 'ICT 교실'로 대변신",매일일보,2019.04.14.,http://www.m-i.kr/news/articleView.html?idxno=513273
334,"NH농협은행, 올원뱅크 고도화 나서…간편결제 도입 및 SKT 협력 등 진행",디지털데일리언론사 선정,2019.04.14.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002072132
335,"SKT, 현대차와 손잡고 모빌리티 스타트업 키운다",데일리한국,2019.04.16.,http://daily.hankooki.com/lpage/ittech/201904/dh20190416094116138250.htm
336,"""누구 스피커·앱으로 음성통화""…SKT, '누구 콜' 출시",조선비즈,2019.04.07.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=366&aid=0000431100
337,"SKT, 현대차와 손잡고 모빌리티 스타트업 육성 프로그램 론칭",인사이트,2019.04.16.,https://www.insight.co.kr/news/222830
338,"덱스터, SKT와 손잡고 VR콘텐츠 유통 본격화...3일만 평균 1만뷰 돌파",텐아시아,2019.04.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=312&aid=0000383185
339,"SKT, ‘월드 IT쇼2019’서 초시대 5G 선보여",넥스트데일리,5일 전,http://www.nextdaily.co.kr/news/article.html?id=20190423800057
340,"ICT 교실로 변화한 SKT 매장, 스마트폰부터 코딩까지 교육",디지털데일리,2019.04.14.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002072137
341,"SKT, ‘월드 IT쇼2019’서 초시대 5G 선보여",넥스트데일리,5일 전,http://www.nextdaily.co.kr/news/article.html?id=20190423800057
342,"SKT,현대차와 모빌리티 스타트업 키운다",이뉴스투데이,2019.04.16.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1291960
343,“엄마에게 전화해줘” SKT ‘누구’만 있으면 무료로 음성통화,디지털데일리,2019.04.07.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002071878
344,"SKT, 'T스마트폰 교실' 수강생 2000명 돌파",서울파이낸스,2019.04.14.,http://www.seoulfn.com/news/articleView.html?idxno=339743
345,"SKT-현대차, 모빌리티 스타트업 육성",아시아타임즈,2019.04.16.,http://www.asiatime.co.kr/news/articleView.html?idxno=240190
346,"SKT, 보안기술로 5G 통신망 준비 완료",데일리시큐,2019.03.18.,//www.dailysecu.com/?mod=news&act=articleView&idxno=46959
347,"팟캐스트 '팟프리카', SKT AI 플랫폼 '누구'에서 듣는다",일간스포츠,2019.03.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=241&aid=0002886810
348,"SKT 매장, 사회적 가치 높이는 'ICT 교실'로 대변신",데이터넷,2019.04.15.,http://www.datanet.co.kr/news/articleView.html?idxno=132943
349,SKT 음성통화 `누구 콜' 출시,충청타임즈,2019.04.08.,http://www.cctimes.kr/news/articleView.html?idxno=566149
350,"SKT, 현대차 함께 모빌리티 스타트업 키운다",서울와이어,2019.04.16.,http://www.seoulwire.com/news/articleView.html?idxno=111929
351,"팟캐스트 '팟프리카', SKT AI 플랫폼 '누구'에서 듣는다",일간스포츠,2019.03.04.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=241&aid=0002886810
352,"SKT 매장, 사회적 가치 높이는 'ICT 교실'로 대변신",데이터넷,2019.04.15.,http://www.datanet.co.kr/news/articleView.html?idxno=132943
353,"SKT, 현대차 함께 모빌리티 스타트업 육성…자율주행 생태계 활성화",이투데이,2019.04.16.,http://www.etoday.co.kr/news/section/newsview.php?idxno=1745477
354,SKT 음성통화 `누구 콜' 출시,충청타임즈,2019.04.08.,http://www.cctimes.kr/news/articleView.html?idxno=566149
355,"SKT, 5G 통신망에 '양자암호통신' 기술 본격 도입",프라임경제,2019.03.18.,http://www.newsprime.co.kr/news/article.html?no=451218
356,"SKT 매장, 사회적 가치 높이는 ‘ICT 교실’로 대변신",보안뉴스,2019.04.16.,http://www.boannews.com/media/view.asp?idx=78705&kind=
357,"""이제는 본다""… SKT, 보이는 AI스피커 '누구 네모' 출시",천지일보,2019.04.18.,http://www.newscj.com/news/articleView.html?idxno=623090
358,"이통 3사, 보는 AI 스피커 大戰…관건은 '콘텐츠'",아이뉴스24언론사 선정,1시간 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000490774
359,"SKT, ‘T스마트폰 교실’ 누적 수강생 2천명 돌파",ZDNet Korea,2019.04.14.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002159931
360,"SKT, ‘T스마트폰 교실’ 누적 수강생 2천명 돌파",ZDNet Korea,2019.04.14.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002159931
361,"SKT, ‘누구 콜’ 서비스 출시",데일리안,2019.04.07.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=119&aid=0002321478
362,"SKT-현대차, 모빌리티 스타트업 멘토로 나선다…다음달 6일까지 접수",비즈트리뷴,2019.04.16.,http://www.biztribune.co.kr/news/articleView.html?idxno=208931
363,"SKT, 현존 최고 보안기술로 5G 통신망 준비 완료",데이터넷,2019.03.18.,http://www.datanet.co.kr/news/articleView.html?idxno=131996
364,귀로 듣고 눈으로 보는 AI 스피커대전…승자는?,데일리한국,2시간 전,http://daily.hankooki.com/lpage/ittech/201904/dh20190429142024138250.htm
365,박정호 SKT 사장의 경영 방식은 옳다,ZDNet Korea언론사 선정,2019.04.11.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002159813
366,5G 보안 강화 나선 SKT...핵심 기술 '양자키분배'란?,키뉴스,2019.03.18.,http://www.kinews.net/news/articleView.html?idxno=208198
367,"SKT 매장, 사회적 가치 높이는 ‘ICT 교실’로 변신",이데일리,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=018&aid=0004353403
368,누구를 위한 '5G 중가요금제'?…4K영상 1시간도 못봐,뉴스1,2019.03.25.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003898558
369,[롤챔스] ‘어나더레벨’ 그리핀 vs ‘드림팀’ SKT… MSI 티켓은 누구에게?,쿠키뉴스,2019.04.08.,http://www.kukinews.com/news/article.html?no=649934
370,SKT 대리점이 'ICT학교'로 변했다,아시아경제,2019.04.14.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=277&aid=0004449065
371,"SKT, 양자암호기술로 보안 걱정 없는 5G 망 만든다",파이낸셜뉴스,2019.03.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=014&aid=0004195098
372,"SKT, '양자암호통신'으로 5G 통신 철벽 보안 선보인다",서울파이낸스,2019.03.18.,http://www.seoulfn.com/news/articleView.html?idxno=336938
373,누구를 위한 '5G 중가요금제'?…4K영상 1시간도 못봐,뉴스1,2019.03.25.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003898558
374,[롤챔스] ‘어나더레벨’ 그리핀 vs ‘드림팀’ SKT… MSI 티켓은 누구에게?,쿠키뉴스,2019.04.08.,http://www.kukinews.com/news/article.html?no=649934
375,오늘(13일) '빕스' 40% 할인…SKT 고객이라면 누구나,머니S,2019.03.13.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000388533
376,"SKT, AI 디스플레이 스피커 '누구 네모' 출시…가격 19만9000원",브릿지경제,2019.04.18.,http://www.viva100.com/main/view.php?key=20190418010006515
377,"SKT, 독거 어르신돌봄·일자리 확대 등 사회적 가치 창출 나서",위키리크스한국,7일 전,http://www.wikileaks-kr.org/news/articleView.html?idxno=53473
378,"""누구 스피커·앱으로 음성통화"" SKT, '누구 콜' 출시",머니투데이,2019.04.07.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004200372
379,"SKT-현대차, 자율주행차 생태계 스타트업 육성",글로벌이코노믹,2019.04.16.,http://www.g-enews.com/ko-kr/news/article/news_all/2019041612492888067f5f3fab4e_1/article.html
380,"빕스, 13일 40% 할인 이벤트 진행 'SKT 고객이면 누구나'",아시아투데이,2019.03.13.,http://www.asiatoday.co.kr/view.php?key=20190313000918295
381,"ICT 교실로 진화한 매장, SKT 사회적 가치 높이는 매장 변신에 박차",한국금융신문,2019.04.14.,http://www.fntimes.com/html/view.php?ud=20190414003527556955469ec131_18
382,"SKT-현대차, 자율주행차 생태계 스타트업 육성",글로벌이코노믹,2019.04.16.,http://www.g-enews.com/ko-kr/news/article/news_all/2019041612492888067f5f3fab4e_1/article.html
383,"[KBL FINAL] 악마 같았던 쇼터, 누구보다 무서웠다",루키,2019.04.17.,http://sports.news.naver.com/basketball/news/read.nhn?oid=398&aid=0000025571
384,"[종합] SKT, 자격제한 있는데도 제3인터넷은행 출사표…왜?",아이뉴스24언론사 선정,2019.02.19.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000482030
385,"현대차-SKT, 고객응대용 로봇 개발 협력",프라임경제,2019.03.12.,http://www.newsprime.co.kr/news/article.html?no=450412
386,‘5G시대’ 자율주행차에 시동 건다…SKT-현대차 모빌리티 스타트업 육성,아주경제,2019.04.16.,http://www.ajunews.com/view/20190416083553453
387,"SKT, 현존 최고 보안기술로 5G 통신망 준비 완료",뉴스포스트,2019.03.18.,http://www.newspost.kr/news/articleView.html?idxno=69633
388,"SKT, 무료 통화 '누구 콜' 서비스 출시",아시아타임즈,2019.04.07.,http://www.asiatime.co.kr/news/articleView.html?idxno=238354
389,"현대차-SKT, 고객 응대용 로봇 개발협력 MOU",연합인포맥스,2019.03.12.,http://news.einfomax.co.kr/news/articleView.html?idxno=4020386
390,"현대차-SKT, 고객응대용 로봇 개발 맞손",서울경제TV,2019.03.12.,http://www.sentv.co.kr/news/view/550136
391,"SKT 매장, 사회적 가치 높이는 'ICT 교실'로 대변신",시사포커스,2019.04.14.,http://www.sisafocus.co.kr/news/articleView.html?idxno=207430
392,"SKT, 무료 통화 '누구 콜' 서비스 출시",아시아타임즈,2019.04.07.,http://www.asiatime.co.kr/news/articleView.html?idxno=238354
393,"현대차-SKT, 고객 응대용 로봇 개발협력 MOU",연합인포맥스,2019.03.12.,http://news.einfomax.co.kr/news/articleView.html?idxno=4020386
394,"[MWC19] 5G '초(超)시대' 박정호 SKT ""AR글래스가 스마트폰 대체""",아이뉴스24언론사 선정,2019.02.26.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000482889
395,"SKT, 현존 최고 보안기술 '양자암호통신' 5G망에 적용…도청·해킹 원천 불가",CNB저널,2019.03.18.,http://weekly.cnbnews.com/news/article.html?no=127233
396,"SKT, 5G 통신망에 양자암호통신 기술 도입...""초(超)시대, 고객 안전 지킨다""",키뉴스,2019.03.18.,http://www.kinews.net/news/articleView.html?idxno=208180
397,"SKT, 5G 가입자 인증서버에 양자암호기술 적용....도청·해킹 원천 불가",비지니스코리아,2019.03.18.,http://www.businesskorea.co.kr/news/articleView.html?idxno=30079
398,"박정호 SKT 사장 ""5G 네트워크 품질 두 달 안에 해결할 것""",브릿지경제,7일 전,http://www.viva100.com/main/view.php?key=20190422010007926
399,"SKT 노인 대상 '스마트폰 교실', 수강생 2000명 돌파",머니투데이,2019.04.14.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004203776
400,"현대차-SKT, 고객 응대용 로봇 개발 '맞손'",뉴시스,2019.03.12.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009107261
401,"SKT 노인 대상 '스마트폰 교실', 수강생 2000명 돌파",머니투데이,2019.04.14.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=008&aid=0004203776
402,['양자암호통신' 생태계 선도 SKT] 5G망에 '해킹 차단' 최고 보안기술 적용,공공뉴스,2019.03.18.,http://www.00news.co.kr/news/articleView.html?idxno=57224
403,"[SR경제&라이프] 현대차-SKT, 서비스 로봇 개발 박차…MOU 체결",SR타임스,2019.03.12.,http://www.srtimes.kr/news/articleView.html?idxno=34706
404,"SKT-KT-구글-네이버, ‘화면 달린 AI스피커’ 전쟁",헤럴드경제,2019.03.12.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=016&aid=0001509137
405,"아프리카TV, SKT와 함께 댄서 육성한다…VR콘텐츠로 제작",디지털데일리,2019.03.19.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002071187
406,"SKT, 현존 최고 보안기술로 5G 통신망 준비 완료",미디어펜,2019.03.18.,http://www.mediapen.com/news/view/420311
407,SKT-KT의 '5G 전쟁' 점입가경,그린포스트코리아,2019.03.18.,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=102724
408,"SKT, 현대기아차와 모빌리티·커넥티드카 스타트업 육성 나선다",웹데일리,2019.04.16.,http://www.webdaily.co.kr/view.php?ud=2019041609430285001286bacad_7
409,"SKT, 최고 보안기술 5G 통신망 구축…화웨이 저격",연합인포맥스,2019.03.18.,http://news.einfomax.co.kr/news/articleView.html?idxno=4021212
410,SKT-KT의 '5G 전쟁' 점입가경,그린포스트코리아,2019.03.18.,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=102724
411,"아프리카TV·SKT, '댄서 프로젝트 시즌3' VR콘텐츠로 제작",현대경제신문,2019.03.19.,http://www.finomy.com/news/articleView.html?idxno=63880
412,"SKT, 현대기아차와 모빌리티·커넥티드카 스타트업 육성 나선다",웹데일리,2019.04.16.,http://www.webdaily.co.kr/view.php?ud=2019041609430285001286bacad_7
413,"현대차-SKT, 고객 응대용 서비스 인공지능 로봇 개발 협약 체결",테크홀릭,2019.03.12.,http://www.techholic.co.kr/news/articleView.html?idxno=181065
414,"현대차, SKT와 고객 응대용 로봇 개발 나선다",뉴스토마토,2019.03.12.,http://www.newstomato.com/ReadNews.aspx?no=881541
415,"SKT, 최고 보안기술 5G 통신망 구축…화웨이 저격",연합인포맥스,2019.03.18.,http://news.einfomax.co.kr/news/articleView.html?idxno=4021212
416,SKT ‘누구 콜’ 출시…AI스피커로 무료 통화,뉴스웨이,2019.04.07.,http://www.newsway.co.kr/news/view?tp=1&ud=2019040609251358574
417,"SKT ""해킹 불가 '양자암호' 5G 지킨다""…인증서버에 적용 완료",뉴스1,2019.03.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003886717
418,SKT ‘5GX 요금제’ 4총 출시…5만5천원~12만5천원,ZDNet Korea언론사 선정,2019.04.03.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002159227
419,"KBL, 오는 20일 2018-2019 SKT 5GX 프로농구 시상식 개최",바스켓코리아,2019.03.13.,http://sports.news.naver.com/basketball/news/read.nhn?oid=351&aid=0000040362
420,아프리카티비(TV)의 댄서 프로젝트 SKT 5GX와 만나 VR콘텐츠로 진화,게임포커스,2019.03.19.,http://gamefocus.co.kr/detail.php?number=92012
421,SKT ‘5GX 요금제’ 4총 출시…5만5천원~12만5천원,ZDNet Korea언론사 선정,2019.04.03.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002159227
422,"현대차-SKT, ‘전시장 서비스 로봇’ 공동 개발해 연내 운영",KBS,2019.03.12.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010679475
423,"KBL, 오는 20일 2018-2019 SKT 5GX 프로농구 시상식 개최",바스켓코리아,2019.03.13.,http://sports.news.naver.com/basketball/news/read.nhn?oid=351&aid=0000040362
424,[LCK 스프링] 이겨야 하는 이유? 2위 확정과 승강전 탈출의 SKT VS 아프리카,인벤,2019.03.30.,http://sports.news.naver.com/esports/news/read.nhn?oid=442&aid=0000097066
425,"SKT도 ""5G로 누구나 우주여행""",르몽드,2019.04.03.,http://www.ilemonde.com/news/articleView.html?idxno=10603
426,"이제는 '보이는' AI 스피커 시대…이통3사, 三色 AI 기기 비교해보니",뉴스1,1시간 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003964398
427,"[IT단신] SKT, AI ‘누구 콜’서비스 출시…음성통화 무료, KT, 나만의 실감 미디어 ‘기가라이브TV 2.0’ 출시",스포츠서울,2019.04.07.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=468&aid=0000492214
428,"[MWC19] 통신사·제조사·콘텐츠, 5G 주도권은 누구에게…MWC19 개막",디지털데일리언론사 선정,2019.02.25.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=138&aid=0002070486
429,"SKT, 현대차 함께 모빌리티 스타트업 키운다",한국정책신문,2019.04.16.,http://www.kpinews.co.kr/news/articleView.html?idxno=94346
430,"SKT, 현대차 함께 모빌리티 스타트업 키운다",공유경제신문,2019.04.16.,http://www.seconomy.kr/view.php?ud=201904160914425750798818e98b_2
431,‘베타테스터’ 된 5G 이용자들…누구 탓일까,한겨레언론사 선정,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=028&aid=0002449753
432,SKT도 5G 8만원대 데이터 무제한,서울경제언론사 선정,2019.04.03.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=011&aid=0003532303
433,"SKT 매장, 사회적 가치 높이는 'ICT 교실'로 대변신",아시아투데이,2019.04.14.,http://www.asiatoday.co.kr/view.php?key=20190414010009382
434,"LCK 최강자 자리 복귀한 'SKT T1', 부진 극복하고 2년 만에 다시 찾은 우승컵의 의미",게임포커스,2019.04.16.,http://gamefocus.co.kr/detail.php?number=92856
435,"5G UHD 생중계 나선 SBS, ‘OTT 혈맹’ SKT 아닌 KT 손잡은 이유",IT조선,2019.03.19.,http://it.chosun.com/site/data/html_dir/2019/03/18/2019031802383.html
436,SKT 고객은 해킹 원천 불가..가입자 인증서버에 양자암호 적용,이데일리,2019.03.18.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=018&aid=0004332552
437,"[주총현장]김석동 前금융위원장, SKT 사외이사·감사위원 선임",뉴스1,2019.03.26.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=421&aid=0003901430
438,현대차-SKT 'AI동맹' 고객 응대용 로봇 개발 박차,한국금융신문,2019.03.12.,http://www.fntimes.com/html/view.php?ud=2019031210524939107de3572ddd_18
439,"SKT, 양자암호 기술로 5G 통신망 준비 완료",보안뉴스,2019.03.19.,http://www.boannews.com/media/view.asp?idx=77929&kind=
440,"SKT '양자암호통신' 생태계 선도… 5G, '도청-해킹' 원천차단",뉴데일리,2019.03.18.,http://biz.newdaily.co.kr/site/data/html/2019/03/18/2019031800019.html
441,"SKT, 양자암호 기술로 5G 통신망 준비 완료",보안뉴스,2019.03.19.,http://www.boannews.com/media/view.asp?idx=77929&kind=
442,KT도 ‘화면 달린’ 인공지능 스피커 출시,한겨레,1시간 전,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=028&aid=0002451963
443,"SKT, 디스플레이 탑재형 AI스피커 '누구 네모' 출시",넥스트데일리,2019.04.18.,http://www.nextdaily.co.kr/news/article.html?id=20190418800022
444,"현대차-SKT, 고객 응대하는 AI 로봇 만든다",이데일리,2019.03.12.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=018&aid=0004328351
445,[LoL 이야기] SKT T1의 일곱 번째 우승,Team LoL 칼럼,2019.04.14.,http://sports.news.naver.com/esports/news/read.nhn?oid=502&aid=0000000295
446,"현대차-SKT, 고객 응대용 AI 로봇 개발에 '맞손'",아시아경제,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004428069
447,"SKT, '갤럭시S10 5G' 1일부터 사전 예약",뉴시스,2019.03.31.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009144324
448,"SKT 매장, 사회적 가치 높이는 'ICT 교실'로 대변신",서울와이어,2019.04.15.,http://www.seoulwire.com/news/articleView.html?idxno=109993
449,"SKT·KT, '월드IT쇼 2019'서 5G 서비스 기술 뽐내",메트로신문,6일 전,http://www.metroseoul.co.kr/news/newsview?newscd=2019042300169
450,"SKT 매장, 사회적 가치 높이는 'ICT 교실'로 대변신",서울와이어,2019.04.15.,http://www.seoulwire.com/news/articleView.html?idxno=109993
451,"SKT, 양자암호 기술 5G망에 적용…도청ㆍ해킹 원천봉쇄",이투데이,2019.03.18.,http://www.etoday.co.kr/news/section/newsview.php?idxno=1734590
452,"SKT·KT, '월드IT쇼 2019'서 5G 서비스 기술 뽐내",메트로신문,6일 전,http://www.metroseoul.co.kr/news/newsview?newscd=2019042300169
453,"SKT ""5G 시대, 양자암호통신으로 고객안전 지킨다""",EBN,2019.03.18.,http://www.ebn.co.kr/news/view/976842
454,"SKT, 현대차 함께 모빌리티 스타트업 키운다",스트레이트뉴스,2019.04.17.,http://www.straightnews.co.kr/news/articleView.html?idxno=47059
455,"현대차-SKT, 고객 응대용 '서비스 로봇' 개발",UPI뉴스,2019.03.12.,http://www.upinews.kr/news/newsview.php?ncode=1065578475628280
456,KCC 브라운 '누구에게 패스를',뉴스1,2019.03.29.,http://sports.news.naver.com/basketball/news/read.nhn?oid=421&aid=0003910008
457,"빕스, 13일 단 하루 SKT 고객이면 전메뉴 40% 할인…망고스틴 무제한",톱스타뉴스,2019.03.13.,http://www.topstarnews.net/news/articleView.html?idxno=600050
458,"[주총현장] SKT, '넷플릭스 저격' '모피아 영입'",뉴스포스트,2019.03.26.,http://www.newspost.kr/news/articleView.html?idxno=69982
459,"SKT, 원하는 기기로 통화하는 '누구 콜' 서비스",파이낸셜뉴스,,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=014&aid=0004206888
460,[아이포럼 2019]SKT의 '우리만이 할 수 있는 이야기'는?,아이뉴스24,2019.03.27.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000486474
461,"SKT, 현대차와 손잡고 모빌리티 스타트업 키운다..공동 엑셀러레이터 프로그램 론칭",한국정경신문,2019.04.16.,http://kpenews.com/View.aspx?No=31470
462,'LCK 스프링' 결승전 승자는 누구?,더게임스,2019.04.09.,http://www.thegames.co.kr/news/articleView.html?idxno=211195
463,"SKT, 현존 최고 보안기술로 5G 통신망 준비 완료",서울와이어,2019.03.18.,http://www.seoulwire.com/news/articleView.html?idxno=89670
464,"현대차-SKT, 연내 전시장에 '고객 응대용 로봇' 배치한다",뉴데일리,2019.03.12.,http://biz.newdaily.co.kr/site/data/html/2019/03/12/2019031200065.html
465,"SKT, 양자암호 보안기술 적용…도청해킹 원전척 불가능",이뉴스투데이,2019.03.18.,http://www.enewstoday.co.kr/news/articleView.html?idxno=1281740
466,"SKT, 언제 어디서든 '누구'로 통화하는 '누구 콜' 서비스 출시",데이터넷,2019.04.07.,http://www.datanet.co.kr/news/articleView.html?idxno=132720
467,공은 누구에게,뉴스1,2019.03.26.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003903044
468,[영상 인터뷰] SKT T1' 테디' 박진성의 최고의 '자기'는?,인벤,2019.03.23.,http://sports.news.naver.com/esports/news/read.nhn?oid=442&aid=0000096635
469,SKT T1 VS 그리핀 '우승 트로피는 누구에게?',쿠키뉴스,2019.04.13.,http://www.kukinews.com/news/article.html?no=652133
